countryIsoCode,country,indexCode,index,dimension,indicatorCode,indicator,year,value,note
ARE,United Arab Emirates,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,16.757,
ARE,United Arab Emirates,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2010,13.829,
ARE,United Arab Emirates,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2019,18.509,
ARE,United Arab Emirates,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2010,11.378,
ARE,United Arab Emirates,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2019,15.417,
ARE,United Arab Emirates,GDI,Gender Development Index,,gdi,Gender Development Index (value),2010,0.978,
ARE,United Arab Emirates,GDI,Gender Development Index,,gdi,Gender Development Index (value),2019,0.995,
ARE,United Arab Emirates,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.177,
ARE,United Arab Emirates,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.045,
ARE,United Arab Emirates,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2010,22109.302,
ARE,United Arab Emirates,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2019,49980.517,
ARE,United Arab Emirates,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2010,66818.323,
ARE,United Arab Emirates,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2019,81645.603,
ARE,United Arab Emirates,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2010,54658.849,
ARE,United Arab Emirates,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,72131.135,
ARE,United Arab Emirates,HDI,Human Development Index,,hdi,Human Development Index (value),2010,0.828,
ARE,United Arab Emirates,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.933,
ARE,United Arab Emirates,GDI,Gender Development Index,,hdi_f,HDI female,2010,0.807,
ARE,United Arab Emirates,GDI,Gender Development Index,,hdi_f,HDI female,2019,0.923,
ARE,United Arab Emirates,GDI,Gender Development Index,,hdi_m,HDI male,2010,0.825,
ARE,United Arab Emirates,GDI,Gender Development Index,,hdi_m,HDI male,2019,0.928,
ARE,United Arab Emirates,IHDI,Inequality-adjusted Human Development Index,,ihdi,Inequality-adjusted Human Development Index (value),2019,0.854,
ARE,United Arab Emirates,IHDI,Inequality-adjusted Human Development Index,,ineq_edu,Inequality in eduation,2019,9.91,
ARE,United Arab Emirates,IHDI,Inequality-adjusted Human Development Index,,ineq_inc,Inequality in income,2019,10.419,
ARE,United Arab Emirates,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2010,5.838,
ARE,United Arab Emirates,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2019,4.801,
ARE,United Arab Emirates,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2010,78.334,
ARE,United Arab Emirates,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,79.726,
ARE,United Arab Emirates,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2010,80.203,
ARE,United Arab Emirates,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2019,81.907,
ARE,United Arab Emirates,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2010,76.459,
ARE,United Arab Emirates,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2019,78.175,
ARE,United Arab Emirates,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,43.38,
ARE,United Arab Emirates,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,57.62,
ARE,United Arab Emirates,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,89.54,
ARE,United Arab Emirates,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,92.06,
ARE,United Arab Emirates,IHDI,Inequality-adjusted Human Development Index,,loss,Overall loss (%),2019,8.467,
ARE,United Arab Emirates,PHDI,Planetary pressures–adjusted Human Development Index,,mf,Material footprint per capita (tonnes),2010,29.614,
ARE,United Arab Emirates,PHDI,Planetary pressures–adjusted Human Development Index,,mf,Material footprint per capita (tonnes),2019,27.331,
ARE,United Arab Emirates,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,9.16,
ARE,United Arab Emirates,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,9.432,
ARE,United Arab Emirates,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2010,9.834,
ARE,United Arab Emirates,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,12.694,
ARE,United Arab Emirates,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2010,10.238,
ARE,United Arab Emirates,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2019,12.525,
ARE,United Arab Emirates,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2010,9.443,
ARE,United Arab Emirates,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2019,12.805,
ARE,United Arab Emirates,PHDI,Planetary pressures–adjusted Human Development Index,,phdi,Planetary pressures–adjusted Human Development Index (value),2010,0.623,
ARE,United Arab Emirates,PHDI,Planetary pressures–adjusted Human Development Index,,phdi,Planetary pressures–adjusted Human Development Index (value),2019,0.697,
ARE,United Arab Emirates,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,22.5,
ARE,United Arab Emirates,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,50,
ARE,United Arab Emirates,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,77.5,
ARE,United Arab Emirates,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,50,
ARE,United Arab Emirates,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,73.043,
ARE,United Arab Emirates,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,81.997,
ARE,United Arab Emirates,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,68.834,
ARE,United Arab Emirates,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,85.597,
ARG,Argentina,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,67.064,
ARG,Argentina,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,46.153,
ARG,Argentina,MPI,Multidimensional Poverty Index,Standard of Living,assets,Assets (%),2019,2.31,Survey: MICS (2019/20)
ARG,Argentina,MPI,Multidimensional Poverty Index,Health,child_mortality,Child mortality (%),2019,33.832,Survey: MICS (2019/20)
ARG,Argentina,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2010,4.522,
ARG,Argentina,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2019,3.989,
ARG,Argentina,IHDI,Inequality-adjusted Human Development Index,,coef_ineq,Coefficient of human inequality,2010,13.837,
ARG,Argentina,IHDI,Inequality-adjusted Human Development Index,,coef_ineq,Coefficient of human inequality,2019,12.361,
ARG,Argentina,MPI,Multidimensional Poverty Index,Standard of Living,cooking_fuel,Cooking fuel (%),2019,0.239,Survey: MICS (2019/20)
ARG,Argentina,PHDI,Planetary pressures–adjusted Human Development Index,,diff_hdi_phdi,Difference from HDI value (%),2010,7.914,
ARG,Argentina,PHDI,Planetary pressures–adjusted Human Development Index,,diff_hdi_phdi,Difference from HDI value (%),2019,7.62,
ARG,Argentina,MPI,Multidimensional Poverty Index,Standard of Living,drinking_water,Drinking water (%),2019,0.313,Survey: MICS (2019/20)
ARG,Argentina,MPI,Multidimensional Poverty Index,Standard of Living,electricity,Electricity (%),2019,0.191,Survey: MICS (2019/20)
ARG,Argentina,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2010,17.029,
ARG,Argentina,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,18.086,
ARG,Argentina,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2010,18.179,
ARG,Argentina,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2019,19.631,
ARG,Argentina,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2010,15.922,
ARG,Argentina,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2019,16.61,
ARG,Argentina,GDI,Gender Development Index,,gdi,Gender Development Index (value),2010,0.999,
ARG,Argentina,GDI,Gender Development Index,,gdi,Gender Development Index (value),2019,0.998,
ARG,Argentina,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.372,
ARG,Argentina,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.291,
ARG,Argentina,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2010,16611.027,
ARG,Argentina,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2019,15699.079,
ARG,Argentina,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2010,29000.906,
ARG,Argentina,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2019,26820.925,
ARG,Argentina,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2010,22733.143,
ARG,Argentina,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,21205.471,
ARG,Argentina,HDI,Human Development Index,,hdi,Human Development Index (value),2010,0.834,
ARG,Argentina,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.853,
ARG,Argentina,GDI,Gender Development Index,,hdi_f,HDI female,2010,0.831,
ARG,Argentina,GDI,Gender Development Index,,hdi_f,HDI female,2019,0.844,
ARG,Argentina,GDI,Gender Development Index,,hdi_m,HDI male,2010,0.831,
ARG,Argentina,GDI,Gender Development Index,,hdi_m,HDI male,2019,0.845,
ARG,Argentina,MPI,Multidimensional Poverty Index,Standard of Living,housing,Housing (%),2019,3.483,Survey: MICS (2019/20)
ARG,Argentina,IHDI,Inequality-adjusted Human Development Index,,ihdi,Inequality-adjusted Human Development Index (value),2010,0.716,
ARG,Argentina,IHDI,Inequality-adjusted Human Development Index,,ihdi,Inequality-adjusted Human Development Index (value),2019,0.744,
ARG,Argentina,IHDI,Inequality-adjusted Human Development Index,,ineq_edu,Inequality in eduation,2010,6.914,
ARG,Argentina,IHDI,Inequality-adjusted Human Development Index,,ineq_edu,Inequality in eduation,2019,5.787,
ARG,Argentina,IHDI,Inequality-adjusted Human Development Index,,ineq_inc,Inequality in income,2010,24.918,
ARG,Argentina,IHDI,Inequality-adjusted Human Development Index,,ineq_inc,Inequality in income,2019,23.666,
ARG,Argentina,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2010,9.678,
ARG,Argentina,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2019,7.629,
ARG,Argentina,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2010,75.721,
ARG,Argentina,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,77.284,
ARG,Argentina,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2010,78.838,
ARG,Argentina,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2019,80.681,
ARG,Argentina,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2010,72.516,
ARG,Argentina,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2019,73.857,
ARG,Argentina,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,48.05,
ARG,Argentina,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,50.3,
ARG,Argentina,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,73.87,
ARG,Argentina,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,71.41,
ARG,Argentina,IHDI,Inequality-adjusted Human Development Index,,loss,Overall loss (%),2010,14.149,
ARG,Argentina,IHDI,Inequality-adjusted Human Development Index,,loss,Overall loss (%),2019,12.778,
ARG,Argentina,PHDI,Planetary pressures–adjusted Human Development Index,,mf,Material footprint per capita (tonnes),2010,13.896,
ARG,Argentina,PHDI,Planetary pressures–adjusted Human Development Index,,mf,Material footprint per capita (tonnes),2019,14.245,
ARG,Argentina,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,55.103,
ARG,Argentina,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,32.603,
ARG,Argentina,MPI,Multidimensional Poverty Index,,mpi_rank,MPI Value (Range: 0 to 1),2019,0.001,Survey: MICS (2019/20)
ARG,Argentina,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2010,10.6,
ARG,Argentina,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,11.124,
ARG,Argentina,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2010,10.681,
ARG,Argentina,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2019,11.344,
ARG,Argentina,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2010,10.5,
ARG,Argentina,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2019,10.869,
ARG,Argentina,MPI,Multidimensional Poverty Index,Health,nutrition,Nutrition (%),2019,35.848,Survey: MICS (2019/20)
ARG,Argentina,PHDI,Planetary pressures–adjusted Human Development Index,,phdi,Planetary pressures–adjusted Human Development Index (value),2010,0.768,
ARG,Argentina,PHDI,Planetary pressures–adjusted Human Development Index,,phdi,Planetary pressures–adjusted Human Development Index (value),2019,0.788,
ARG,Argentina,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,37.805,
ARG,Argentina,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,39.877,
ARG,Argentina,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,62.195,
ARG,Argentina,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,60.123,
ARG,Argentina,MPI,Multidimensional Poverty Index,Standard of Living,sanitation,Sanitation (%),2019,2.404,Survey: MICS (2019/20)
ARG,Argentina,MPI,Multidimensional Poverty Index,Education,school_attendance,School attendance (%),2019,9.336,Survey: MICS (2019/20)
ARG,Argentina,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,60.694,
ARG,Argentina,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,72.945,
ARG,Argentina,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,63.797,
ARG,Argentina,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,71.117,
ARG,Argentina,MPI,Multidimensional Poverty Index,Education,years_of_schooling,Years of schooling (%),2019,12.046,Survey: MICS (2019/20)
ARM,Armenia,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,29.07,
ARM,Armenia,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,19.041,
